deploymentNumber,Reference Designator,sensor.uid,startDateTime,stopDateTime,lat,lon,mooring.uid,CUID_Deploy,node.uid,versionNumber,deployedBy,CUID_Recover,recoveredBy,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
12,CE02SHSP-SP001-06-SPKIRJ000,CGINS-SPKIRJ-00264,2019-04-03T18:42:00,2019-05-07T20:27:00,44.637867,-124.300667,CGMCE-02SHSP-00012,EK20190403,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
12,CE02SHSP-SP001-02-VELPTJ000,CGINS-VELPTJ-11259,2019-04-03T18:42:00,2019-05-07T20:27:00,44.637867,-124.300667,CGMCE-02SHSP-00012,EK20190403,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
13,CE02SHSP-SP001-00-SPPENG000,CGCON-CSPPCE-00003,2019-06-24T16:30:00,2019-07-03T18:30:00,44.63455,-123.69743,CGMCE-02SHSP-00013,EK20190624,CGVEH-CSPPCE-00003,1,,,,,80,80,,,
13,CE02SHSP-SP001-08-CTDPFJ000,CGINS-CTDPFJ-00346,2019-06-24T16:30:00,2019-07-03T18:30:00,44.63455,-123.69743,CGMCE-02SHSP-00013,EK20190624,CGVEH-CSPPCE-00003,1,,,,,80,80,,,
13,CE02SHSP-SP001-01-DOSTAJ000,CGINS-DOSTAJ-00308,2019-06-24T16:30:00,2019-07-03T18:30:00,44.63455,-123.69743,CGMCE-02SHSP-00013,EK20190624,CGVEH-CSPPCE-00003,1,,,,,80,80,,,
13,CE02SHSP-SP001-07-FLORTJ000,CGINS-FLORTJ-01206,2019-06-24T16:30:00,2019-07-03T18:30:00,44.63455,-123.69743,CGMCE-02SHSP-00013,EK20190624,CGVEH-CSPPCE-00003,1,,,,,80,80,,,
13,CE02SHSP-SP001-05-NUTNRJ000,CGINS-NUTNRJ-00425,2019-06-24T16:30:00,2019-07-03T18:30:00,44.63455,-123.69743,CGMCE-02SHSP-00013,EK20190624,CGVEH-CSPPCE-00003,1,,,,,80,80,,,
13,CE02SHSP-SP001-04-OPTAAJ000,CGINS-OPTAAJ-00138,2019-06-24T16:30:00,2019-07-03T18:30:00,44.63455,-123.69743,CGMCE-02SHSP-00013,EK20190624,CGVEH-CSPPCE-00003,1,,,,,80,80,,,
13,CE02SHSP-SP001-09-PARADJ000,CGINS-PARADJ-00411,2019-06-24T16:30:00,2019-07-03T18:30:00,44.63455,-123.69743,CGMCE-02SHSP-00013,EK20190624,CGVEH-CSPPCE-00003,1,,,,,80,80,,,
13,CE02SHSP-SP001-06-SPKIRJ000,CGINS-SPKIRJ-00282,2019-06-24T16:30:00,2019-07-03T18:30:00,44.63455,-123.69743,CGMCE-02SHSP-00013,EK20190624,CGVEH-CSPPCE-00003,1,,,,,80,80,,,
13,CE02SHSP-SP001-02-VELPTJ000,CGINS-VELPTJ-11779,2019-06-24T16:30:00,2019-07-03T18:30:00,44.63455,-123.69743,CGMCE-02SHSP-00013,EK20190624,CGVEH-CSPPCE-00003,1,,,,,80,80,,,
14,CE02SHSP-SP001-00-SPPENG000,CGCON-CSPPCE-00006,2019-07-03T18:16:00,2019-08-13T19:00:00,44.63218,-124.30797,CGMCE-02SHSP-00014,EK20190703,CGVEH-CSPPCE-00006,1,,,,,80,80,,,
14,CE02SHSP-SP001-08-CTDPFJ000,CGINS-CTDPFJ-00349,2019-07-03T18:16:00,2019-08-13T19:00:00,44.63218,-124.30797,CGMCE-02SHSP-00014,EK20190703,CGVEH-CSPPCE-00006,1,,,,,80,80,,,
14,CE02SHSP-SP001-01-DOSTAJ000,CGINS-DOSTAJ-00646,2019-07-03T18:16:00,2019-08-13T19:00:00,44.63218,-124.30797,CGMCE-02SHSP-00014,EK20190703,CGVEH-CSPPCE-00006,1,,,,,80,80,,,
14,CE02SHSP-SP001-07-FLORTJ000,CGINS-FLORTJ-01156,2019-07-03T18:16:00,2019-08-13T19:00:00,44.63218,-124.30797,CGMCE-02SHSP-00014,EK20190703,CGVEH-CSPPCE-00006,1,,,,,80,80,,,
14,CE02SHSP-SP001-05-NUTNRJ000,CGINS-NUTNRJ-00337,2019-07-03T18:16:00,2019-08-13T19:00:00,44.63218,-124.30797,CGMCE-02SHSP-00014,EK20190703,CGVEH-CSPPCE-00006,1,,,,,80,80,,,
14,CE02SHSP-SP001-04-OPTAAJ000,CGINS-OPTAAJ-00137,2019-07-03T18:16:00,2019-08-13T19:00:00,44.63218,-124.30797,CGMCE-02SHSP-00014,EK20190703,CGVEH-CSPPCE-00006,1,,,,,80,80,,,
14,CE02SHSP-SP001-09-PARADJ000,CGINS-PARADJ-00412,2019-07-03T18:16:00,2019-08-13T19:00:00,44.63218,-124.30797,CGMCE-02SHSP-00014,EK20190703,CGVEH-CSPPCE-00006,1,,,,,80,80,,,
14,CE02SHSP-SP001-06-SPKIRJ000,CGINS-SPKIRJ-00252,2019-07-03T18:16:00,2019-08-13T19:00:00,44.63218,-124.30797,CGMCE-02SHSP-00014,EK20190703,CGVEH-CSPPCE-00006,1,,,,,80,80,,,
14,CE02SHSP-SP001-02-VELPTJ000,CGINS-VELPTJ-11900,2019-07-03T18:16:00,2019-08-13T19:00:00,44.63218,-124.30797,CGMCE-02SHSP-00014,EK20190703,CGVEH-CSPPCE-00006,1,,,,,80,80,,,
15,CE02SHSP-SP001-00-SPPENG000,CGCON-CSPPCE-00001,2019-08-13T18:25:00,2019-10-20T18:57:00,44.6353333333333,-124.30220,CGMCE-02SHSP-00015,EK20190813,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
15,CE02SHSP-SP001-08-CTDPFJ000,CGINS-CTDPFJ-00308,2019-08-13T18:25:00,2019-10-20T18:57:00,44.6353333333333,-124.30220,CGMCE-02SHSP-00015,EK20190813,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
15,CE02SHSP-SP001-01-DOSTAJ000,CGINS-DOSTAJ-00308,2019-08-13T18:25:00,2019-10-20T18:57:00,44.6353333333333,-124.30220,CGMCE-02SHSP-00015,EK20190813,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
15,CE02SHSP-SP001-07-FLORTJ000,CGINS-FLORTJ-01206,2019-08-13T18:25:00,2019-10-20T18:57:00,44.6353333333333,-124.30220,CGMCE-02SHSP-00015,EK20190813,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
15,CE02SHSP-SP001-05-NUTNRJ000,CGINS-NUTNRJ-00425,2019-08-13T18:25:00,2019-10-20T18:57:00,44.6353333333333,-124.30220,CGMCE-02SHSP-00015,EK20190813,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
15,CE02SHSP-SP001-04-OPTAAJ000,CGINS-OPTAAJ-00284,2019-08-13T18:25:00,2019-10-20T18:57:00,44.6353333333333,-124.30220,CGMCE-02SHSP-00015,EK20190813,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
15,CE02SHSP-SP001-09-PARADJ000,CGINS-PARADJ-00411,2019-08-13T18:25:00,2019-10-20T18:57:00,44.6353333333333,-124.30220,CGMCE-02SHSP-00015,EK20190813,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
15,CE02SHSP-SP001-06-SPKIRJ000,CGINS-SPKIRJ-00282,2019-08-13T18:25:00,2019-10-20T18:57:00,44.6353333333333,-124.30220,CGMCE-02SHSP-00015,EK20190813,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
15,CE02SHSP-SP001-02-VELPTJ000,CGINS-VELPTJ-11779,2019-08-13T18:25:00,2019-10-20T18:57:00,44.6353333333333,-124.30220,CGMCE-02SHSP-00015,EK20190813,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
16,CE02SHSP-SP001-00-SPPENG000,CGCON-CSPPCE-00002,2019-10-22T21:26:00,2019-11-01T17:30:00,44.63800,-124.30300,CGMCE-02SHSP-00016,SKQ201921S,CGVEH-CSPPCE-00002,1,,,,,80,80,,,
16,CE02SHSP-SP001-08-CTDPFJ000,CGINS-CTDPFJ-00406,2019-10-22T21:26:00,2019-11-01T17:30:00,44.63800,-124.30300,CGMCE-02SHSP-00016,SKQ201921S,CGVEH-CSPPCE-00002,1,,,,,80,80,,,
16,CE02SHSP-SP001-01-DOSTAJ000,CGINS-DOSTAJ-00672,2019-10-22T21:26:00,2019-11-01T17:30:00,44.63800,-124.30300,CGMCE-02SHSP-00016,SKQ201921S,CGVEH-CSPPCE-00002,1,,,,,80,80,,,
16,CE02SHSP-SP001-07-FLORTJ000,CGINS-FLORTJ-01207,2019-10-22T21:26:00,2019-11-01T17:30:00,44.63800,-124.30300,CGMCE-02SHSP-00016,SKQ201921S,CGVEH-CSPPCE-00002,1,,,,,80,80,,,
16,CE02SHSP-SP001-05-NUTNRJ000,CGINS-NUTNRJ-00426,2019-10-22T21:26:00,2019-11-01T17:30:00,44.63800,-124.30300,CGMCE-02SHSP-00016,SKQ201921S,CGVEH-CSPPCE-00002,1,,,,,80,80,,,
16,CE02SHSP-SP001-04-OPTAAJ000,CGINS-OPTAAJ-00283,2019-10-22T21:26:00,2019-11-01T17:30:00,44.63800,-124.30300,CGMCE-02SHSP-00016,SKQ201921S,CGVEH-CSPPCE-00002,1,,,,,80,80,,,
16,CE02SHSP-SP001-09-PARADJ000,CGINS-PARADJ-00434,2019-10-22T21:26:00,2019-11-01T17:30:00,44.63800,-124.30300,CGMCE-02SHSP-00016,SKQ201921S,CGVEH-CSPPCE-00002,1,,,,,80,80,,,
16,CE02SHSP-SP001-06-SPKIRJ000,CGINS-SPKIRJ-00237,2019-10-22T21:26:00,2019-11-01T17:30:00,44.63800,-124.30300,CGMCE-02SHSP-00016,SKQ201921S,CGVEH-CSPPCE-00002,1,,,,,80,80,,,
16,CE02SHSP-SP001-02-VELPTJ000,CGINS-VELPTJ-11912,2019-10-22T21:26:00,2019-11-01T17:30:00,44.63800,-124.30300,CGMCE-02SHSP-00016,SKQ201921S,CGVEH-CSPPCE-00002,1,,,,,80,80,,,
17,CE02SHSP-SP001-00-SPPENG000,CGCON-CSPPCE-00007,2020-02-12T18:00:00,2020-07-10T13:37:00,44.63877,-124.30095,CGMCE-02SHSP-00017,EK20200212,CGVEH-CSPPCE-00007,1,,,,,80,80,,,
17,CE02SHSP-SP001-08-CTDPFJ000,CGINS-CTDPFJ-00406,2020-02-12T18:00:00,2020-07-10T13:37:00,44.63877,-124.30095,CGMCE-02SHSP-00017,EK20200212,CGVEH-CSPPCE-00007,1,,,,,80,80,,,
17,CE02SHSP-SP001-01-DOSTAJ000,CGINS-DOSTAJ-00672,2020-02-12T18:00:00,2020-07-10T13:37:00,44.63877,-124.30095,CGMCE-02SHSP-00017,EK20200212,CGVEH-CSPPCE-00007,1,,,,,80,80,,,
17,CE02SHSP-SP001-07-FLORTJ000,CGINS-FLORTJ-01518,2020-02-12T18:00:00,2020-07-10T13:37:00,44.63877,-124.30095,CGMCE-02SHSP-00017,EK20200212,CGVEH-CSPPCE-00007,1,,,,,80,80,,,
17,CE02SHSP-SP001-05-NUTNRJ000,CGINS-NUTNRJ-00870,2020-02-12T18:00:00,2020-07-10T13:37:00,44.63877,-124.30095,CGMCE-02SHSP-00017,EK20200212,CGVEH-CSPPCE-00007,1,,,,,80,80,,,
17,CE02SHSP-SP001-04-OPTAAJ000,CGINS-OPTAAJ-00283,2020-02-12T18:00:00,2020-07-10T13:37:00,44.63877,-124.30095,CGMCE-02SHSP-00017,EK20200212,CGVEH-CSPPCE-00007,1,,,,,80,80,,,
17,CE02SHSP-SP001-09-PARADJ000,CGINS-PARADJ-00504,2020-02-12T18:00:00,2020-07-10T13:37:00,44.63877,-124.30095,CGMCE-02SHSP-00017,EK20200212,CGVEH-CSPPCE-00007,1,,,,,80,80,,,
17,CE02SHSP-SP001-06-SPKIRJ000,CGINS-SPKIRJ-00281,2020-02-12T18:00:00,2020-07-10T13:37:00,44.63877,-124.30095,CGMCE-02SHSP-00017,EK20200212,CGVEH-CSPPCE-00007,1,,,,,80,80,,,
17,CE02SHSP-SP001-02-VELPTJ000,CGINS-VELPTJ-12876,2020-02-12T18:00:00,2020-07-10T13:37:00,44.63877,-124.30095,CGMCE-02SHSP-00017,EK20200212,CGVEH-CSPPCE-00007,1,,,,,80,80,,,
18,CE02SHSP-SP001-00-SPPENG000,CGCON-CSPPCE-00001,2020-08-14T15:50:00,2020-10-21T16:00:00,44.63372,-124.30155,CGMCE-02SHSP-00018,EK20200814,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
18,CE02SHSP-SP001-08-CTDPFJ000,CGINS-CTDPFJ-00308,2020-08-14T15:50:00,2020-10-21T16:00:00,44.63372,-124.30155,CGMCE-02SHSP-00018,EK20200814,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
18,CE02SHSP-SP001-01-DOSTAJ000,CGINS-DOSTAJ-00209,2020-08-14T15:50:00,2020-10-21T16:00:00,44.63372,-124.30155,CGMCE-02SHSP-00018,EK20200814,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
18,CE02SHSP-SP001-07-FLORTJ000,CGINS-FLORTJ-01084,2020-08-14T15:50:00,2020-10-21T16:00:00,44.63372,-124.30155,CGMCE-02SHSP-00018,EK20200814,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
18,CE02SHSP-SP001-05-NUTNRJ000,CGINS-NUTNRJ-00400,2020-08-14T15:50:00,2020-10-21T16:00:00,44.63372,-124.30155,CGMCE-02SHSP-00018,EK20200814,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
18,CE02SHSP-SP001-04-OPTAAJ000,CGINS-OPTAAJ-00137,2020-08-14T15:50:00,2020-10-21T16:00:00,44.63372,-124.30155,CGMCE-02SHSP-00018,EK20200814,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
18,CE02SHSP-SP001-09-PARADJ000,CGINS-PARADJ-00365,2020-08-14T15:50:00,2020-10-21T16:00:00,44.63372,-124.30155,CGMCE-02SHSP-00018,EK20200814,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
18,CE02SHSP-SP001-06-SPKIRJ000,CGINS-SPKIRJ-00237,2020-08-14T15:50:00,2020-10-21T16:00:00,44.63372,-124.30155,CGMCE-02SHSP-00018,EK20200814,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
18,CE02SHSP-SP001-02-VELPTJ000,CGINS-VELPTJ-11259,2020-08-14T15:50:00,2020-10-21T16:00:00,44.63372,-124.30155,CGMCE-02SHSP-00018,EK20200814,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
19,CE02SHSP-SP001-00-SPPENG000,CGCON-CSPPCE-00001,2021-04-06T16:51:00,2021-04-29T19:58:00,44.63777,-124.30115,CGMCE-02SHSP-00019,SKQ202104S,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
19,CE02SHSP-SP001-08-CTDPFJ000,CGINS-CTDPFJ-00308,2021-04-06T16:51:00,2021-04-29T19:58:00,44.63777,-124.30115,CGMCE-02SHSP-00019,SKQ202104S,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
19,CE02SHSP-SP001-01-DOSTAJ000,CGINS-DOSTAJ-00209,2021-04-06T16:51:00,2021-04-29T19:58:00,44.63777,-124.30115,CGMCE-02SHSP-00019,SKQ202104S,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
19,CE02SHSP-SP001-07-FLORTJ000,CGINS-FLORTJ-01084,2021-04-06T16:51:00,2021-04-29T19:58:00,44.63777,-124.30115,CGMCE-02SHSP-00019,SKQ202104S,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
19,CE02SHSP-SP001-05-NUTNRJ000,CGINS-NUTNRJ-00400,2021-04-06T16:51:00,2021-04-29T19:58:00,44.63777,-124.30115,CGMCE-02SHSP-00019,SKQ202104S,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
19,CE02SHSP-SP001-04-OPTAAJ000,CGINS-OPTAAJ-00137,2021-04-06T16:51:00,2021-04-29T19:58:00,44.63777,-124.30115,CGMCE-02SHSP-00019,SKQ202104S,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
19,CE02SHSP-SP001-09-PARADJ000,CGINS-PARADJ-00365,2021-04-06T16:51:00,2021-04-29T19:58:00,44.63777,-124.30115,CGMCE-02SHSP-00019,SKQ202104S,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
19,CE02SHSP-SP001-06-SPKIRJ000,CGINS-SPKIRJ-00237,2021-04-06T16:51:00,2021-04-29T19:58:00,44.63777,-124.30115,CGMCE-02SHSP-00019,SKQ202104S,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
19,CE02SHSP-SP001-02-VELPTJ000,CGINS-VELPTJ-11259,2021-04-06T16:51:00,2021-04-29T19:58:00,44.63777,-124.30115,CGMCE-02SHSP-00019,SKQ202104S,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
20,CE02SHSP-SP001-00-SPPENG000,CGCON-CSPPCE-00003,2021-04-29T19:17:00,2021-05-26T16:30:00,44.63502,-124.30593,CGMCE-02SHSP-00020,EK20210429,CGVEH-CSPPCE-00003,1,,,,,80,80,,,
20,CE02SHSP-SP001-08-CTDPFJ000,CGINS-CTDPFJ-00346,2021-04-29T19:17:00,2021-05-26T16:30:00,44.63502,-124.30593,CGMCE-02SHSP-00020,EK20210429,CGVEH-CSPPCE-00003,1,,,,,80,80,,,
20,CE02SHSP-SP001-01-DOSTAJ000,CGINS-DOSTAJ-00308,2021-04-29T19:17:00,2021-05-26T16:30:00,44.63502,-124.30593,CGMCE-02SHSP-00020,EK20210429,CGVEH-CSPPCE-00003,1,,,,,80,80,,,
20,CE02SHSP-SP001-07-FLORTJ000,CGINS-FLORTJ-01207,2021-04-29T19:17:00,2021-05-26T16:30:00,44.63502,-124.30593,CGMCE-02SHSP-00020,EK20210429,CGVEH-CSPPCE-00003,1,,,,,80,80,,,
20,CE02SHSP-SP001-05-NUTNRJ000,CGINS-NUTNRJ-00426,2021-04-29T19:17:00,2021-05-26T16:30:00,44.63502,-124.30593,CGMCE-02SHSP-00020,EK20210429,CGVEH-CSPPCE-00003,1,,,,,80,80,,,
20,CE02SHSP-SP001-04-OPTAAJ000,CGINS-OPTAAJ-00138,2021-04-29T19:17:00,2021-05-26T16:30:00,44.63502,-124.30593,CGMCE-02SHSP-00020,EK20210429,CGVEH-CSPPCE-00003,1,,,,,80,80,,,
20,CE02SHSP-SP001-09-PARADJ000,CGINS-PARADJ-00411,2021-04-29T19:17:00,2021-05-26T16:30:00,44.63502,-124.30593,CGMCE-02SHSP-00020,EK20210429,CGVEH-CSPPCE-00003,1,,,,,80,80,,,
20,CE02SHSP-SP001-06-SPKIRJ000,CGINS-SPKIRJ-00264,2021-04-29T19:17:00,2021-05-26T16:30:00,44.63502,-124.30593,CGMCE-02SHSP-00020,EK20210429,CGVEH-CSPPCE-00003,1,,,,,80,80,,,
20,CE02SHSP-SP001-02-VELPTJ000,CGINS-VELPTJ-11779,2021-04-29T19:17:00,2021-05-26T16:30:00,44.63502,-124.30593,CGMCE-02SHSP-00020,EK20210429,CGVEH-CSPPCE-00003,1,,,,,80,80,,,
21,CE02SHSP-SP001-00-SPPENG000,CGCON-CSPPCE-00008,2021-05-26T17:28:00,2021-07-15T18:27:00,44.63503,-124.28488,CGMCE-02SHSP-00021,EK20210526,CGVEH-CSPPCE-00008,1,,,,,80,80,,,
21,CE02SHSP-SP001-08-CTDPFJ000,CGINS-CTDPFJ-00405,2021-05-26T17:28:00,2021-07-15T18:27:00,44.63503,-124.28488,CGMCE-02SHSP-00021,EK20210526,CGVEH-CSPPCE-00008,1,,,,,80,80,,,
21,CE02SHSP-SP001-01-DOSTAJ000,CGINS-DOSTAJ-00353,2021-05-26T17:28:00,2021-07-15T18:27:00,44.63503,-124.28488,CGMCE-02SHSP-00021,EK20210526,CGVEH-CSPPCE-00008,1,,,,,80,80,,,
21,CE02SHSP-SP001-07-FLORTJ000,CGINS-FLORTJ-01519,2021-05-26T17:28:00,2021-07-15T18:27:00,44.63503,-124.28488,CGMCE-02SHSP-00021,EK20210526,CGVEH-CSPPCE-00008,1,,,,,80,80,,,
21,CE02SHSP-SP001-05-NUTNRJ000,CGINS-NUTNRJ-00871,2021-05-26T17:28:00,2021-07-15T18:27:00,44.63503,-124.28488,CGMCE-02SHSP-00021,EK20210526,CGVEH-CSPPCE-00008,1,,,,,80,80,,,
21,CE02SHSP-SP001-04-OPTAAJ000,CGINS-OPTAAJ-00168,2021-05-26T17:28:00,2021-07-15T18:27:00,44.63503,-124.28488,CGMCE-02SHSP-00021,EK20210526,CGVEH-CSPPCE-00008,1,,,,,80,80,,,
21,CE02SHSP-SP001-09-PARADJ000,CGINS-PARADJ-00505,2021-05-26T17:28:00,2021-07-15T18:27:00,44.63503,-124.28488,CGMCE-02SHSP-00021,EK20210526,CGVEH-CSPPCE-00008,1,,,,,80,80,,,
21,CE02SHSP-SP001-06-SPKIRJ000,CGINS-SPKIRJ-00266,2021-05-26T17:28:00,2021-07-15T18:27:00,44.63503,-124.28488,CGMCE-02SHSP-00021,EK20210526,CGVEH-CSPPCE-00008,1,,,,,80,80,,,
21,CE02SHSP-SP001-02-VELPTJ000,CGINS-VELPTJ-12886,2021-05-26T17:28:00,2021-07-15T18:27:00,44.63503,-124.28488,CGMCE-02SHSP-00021,EK20210526,CGVEH-CSPPCE-00008,1,,,,,80,80,,,
22,CE02SHSP-SP001-00-SPPENG000,CGCON-CSPPCE-00001,2021-07-15T17:17:00,2021-09-17T02:25:00,44.63572,-124.30272,CGMCE-02SHSP-00022,EK20210715,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
22,CE02SHSP-SP001-08-CTDPFJ000,CGINS-CTDPFJ-00308,2021-07-15T17:17:00,2021-09-17T02:25:00,44.63572,-124.30272,CGMCE-02SHSP-00022,EK20210715,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
22,CE02SHSP-SP001-01-DOSTAJ000,CGINS-DOSTAJ-00209,2021-07-15T17:17:00,2021-09-17T02:25:00,44.63572,-124.30272,CGMCE-02SHSP-00022,EK20210715,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
22,CE02SHSP-SP001-07-FLORTJ000,CGINS-FLORTJ-01084,2021-07-15T17:17:00,2021-09-17T02:25:00,44.63572,-124.30272,CGMCE-02SHSP-00022,EK20210715,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
22,CE02SHSP-SP001-05-NUTNRJ000,CGINS-NUTNRJ-00337,2021-07-15T17:17:00,2021-09-17T02:25:00,44.63572,-124.30272,CGMCE-02SHSP-00022,EK20210715,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
22,CE02SHSP-SP001-04-OPTAAJ000,CGINS-OPTAAJ-00139,2021-07-15T17:17:00,2021-09-17T02:25:00,44.63572,-124.30272,CGMCE-02SHSP-00022,EK20210715,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
22,CE02SHSP-SP001-09-PARADJ000,CGINS-PARADJ-00365,2021-07-15T17:17:00,2021-09-17T02:25:00,44.63572,-124.30272,CGMCE-02SHSP-00022,EK20210715,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
22,CE02SHSP-SP001-06-SPKIRJ000,CGINS-SPKIRJ-00237,2021-07-15T17:17:00,2021-09-17T02:25:00,44.63572,-124.30272,CGMCE-02SHSP-00022,EK20210715,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
22,CE02SHSP-SP001-02-VELPTJ000,CGINS-VELPTJ-11259,2021-07-15T17:17:00,2021-09-17T02:25:00,44.63572,-124.30272,CGMCE-02SHSP-00022,EK20210715,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
23,CE02SHSP-SP001-00-SPPENG000,CGCON-CSPPCE-00001,2021-09-22T15:37:00,2021-11-30T01:28:00,44.63857,-124.30343,CGMCE-02SHSP-00023,TN394,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
23,CE02SHSP-SP001-08-CTDPFJ000,CGINS-CTDPFJ-00308,2021-09-22T15:37:00,2021-11-30T01:28:00,44.63857,-124.30343,CGMCE-02SHSP-00023,TN394,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
23,CE02SHSP-SP001-01-DOSTAJ000,CGINS-DOSTAJ-00209,2021-09-22T15:37:00,2021-11-30T01:28:00,44.63857,-124.30343,CGMCE-02SHSP-00023,TN394,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
23,CE02SHSP-SP001-07-FLORTJ000,CGINS-FLORTJ-01084,2021-09-22T15:37:00,2021-11-30T01:28:00,44.63857,-124.30343,CGMCE-02SHSP-00023,TN394,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
23,CE02SHSP-SP001-05-NUTNRJ000,CGINS-NUTNRJ-00337,2021-09-22T15:37:00,2021-11-30T01:28:00,44.63857,-124.30343,CGMCE-02SHSP-00023,TN394,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
23,CE02SHSP-SP001-04-OPTAAJ000,CGINS-OPTAAJ-00139,2021-09-22T15:37:00,2021-11-30T01:28:00,44.63857,-124.30343,CGMCE-02SHSP-00023,TN394,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
23,CE02SHSP-SP001-09-PARADJ000,CGINS-PARADJ-00365,2021-09-22T15:37:00,2021-11-30T01:28:00,44.63857,-124.30343,CGMCE-02SHSP-00023,TN394,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
23,CE02SHSP-SP001-06-SPKIRJ000,CGINS-SPKIRJ-00237,2021-09-22T15:37:00,2021-11-30T01:28:00,44.63857,-124.30343,CGMCE-02SHSP-00023,TN394,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
23,CE02SHSP-SP001-02-VELPTJ000,CGINS-VELPTJ-11259,2021-09-22T15:37:00,2021-11-30T01:28:00,44.63857,-124.30343,CGMCE-02SHSP-00023,TN394,CGVEH-CSPPCE-00001,1,,,,,80,80,,,
24,CE02SHSP-SP001-00-SPPENG000,CGCON-CSPPCE-00008,2022-05-10T19:27:00,2022-05-26T18:08:00,44.635233,-124.3013,CGMCE-02SHSP-00024,EK20220510,CGVEH-CSPPCE-00008,1,,,,,80,80,,,
24,CE02SHSP-SP001-08-CTDPFJ000,CGINS-CTDPFJ-00405,2022-05-10T19:27:00,2022-05-26T18:08:00,44.635233,-124.3013,CGMCE-02SHSP-00024,EK20220510,CGVEH-CSPPCE-00008,1,,,,,80,80,,,
24,CE02SHSP-SP001-01-DOSTAJ000,CGINS-DOSTAJ-00353,2022-05-10T19:27:00,2022-05-26T18:08:00,44.635233,-124.3013,CGMCE-02SHSP-00024,EK20220510,CGVEH-CSPPCE-00008,1,,,,,80,80,,,
24,CE02SHSP-SP001-07-FLORTJ000,CGINS-FLORTJ-01206,2022-05-10T19:27:00,2022-05-26T18:08:00,44.635233,-124.3013,CGMCE-02SHSP-00024,EK20220510,CGVEH-CSPPCE-00008,1,,,,,80,80,,,
24,CE02SHSP-SP001-05-NUTNRJ000,CGINS-NUTNRJ-00871,2022-05-10T19:27:00,2022-05-26T18:08:00,44.635233,-124.3013,CGMCE-02SHSP-00024,EK20220510,CGVEH-CSPPCE-00008,1,,,,,80,80,,,
24,CE02SHSP-SP001-04-OPTAAJ000,CGINS-OPTAAJ-00168,2022-05-10T19:27:00,2022-05-26T18:08:00,44.635233,-124.3013,CGMCE-02SHSP-00024,EK20220510,CGVEH-CSPPCE-00008,1,,,,,80,80,,,
24,CE02SHSP-SP001-09-PARADJ000,CGINS-PARADJ-00505,2022-05-10T19:27:00,2022-05-26T18:08:00,44.635233,-124.3013,CGMCE-02SHSP-00024,EK20220510,CGVEH-CSPPCE-00008,1,,,,,80,80,,,
24,CE02SHSP-SP001-06-SPKIRJ000,CGINS-SPKIRJ-00266,2022-05-10T19:27:00,2022-05-26T18:08:00,44.635233,-124.3013,CGMCE-02SHSP-00024,EK20220510,CGVEH-CSPPCE-00008,1,,,,,80,80,,,
